index,subject,periodstart,periodend,time,imperative,prompttemplate,promptcategory,prompt,difficulty,goldenrecordImages,expectedValue,goldenrecordImages,annotation_prompt_0,annotation_prompt_1,annotation_prompt_2
10,Ancient Art,-3000,500,-1950.0,Give me,"(imperative) a work of art that exemplifies a style popular in Western cultures, during (year)",year,"Give me a work of art that exemplifies a style popular in Western cultures, during 1950 BC.",2,"https://www.artic.edu/artworks/64339/coffin-and-mummy-of-pa-ankh-en-amun,https://www.getty.edu/art/collection/object/1097PM,https://www.getty.edu/art/collection/object/103SXY,https://www.getty.edu/art/collection/object/103T1E,https://www.getty.edu/art/collection/object/103WJV,https://www.metmuseum.org/art/collection/search/322609,https://www.getty.edu/art/collection/object/103SQR,https://www.getty.edu/art/collection/object/103QSV,https://www.getty.edu/art/collection/object/103WEB,https://www.metmuseum.org/art/collection/search/252453","symbolic,preserved,symbolism,craftsmanship,ritual,early civilization,religious and methodological themes,symbolic imagery ","goldenRecordImages/artworks/ancientArt/CoffinandMummyofPa-ankh-en-Amun.jpg,goldenRecordImages/artworks/ancientArt/StatueofHercules.jpg,goldenRecordImages/artworks/ancientArt/PortraitofAlexandertheGreat.jpg,goldenRecordImages/artworks/ancientArt/PortraitofJuliusCaesar.jpg,goldenRecordImages/artworks/ancientArt/PortraitofaBeardedMan.jpg,goldenRecordImages/artworks/ancientArt/Human-headedwingedlion.jpeg,goldenRecordImages/artworks/ancientArt/StatuetteofaFemaleFigure.jpg,goldenRecordImages/artworks/ancientArt/AtticPanathenaicAmphora.jpg,goldenRecordImages/artworks/ancientArt/AltarwiththeMythofAdonis.jpg,goldenRecordImages/artworks/ancientArt/MarblecolumnfromtheTempleofArtemisatSardis.jpeg",Is the following subject present in the image: 'Ancient Art'? Just reply with 'yes' or 'no'.,Is the image without any visual generation errors? Just reply with 'yes' or 'no'.,"Is the image correct for the following prompt: 'Give me a work of art that exemplifies a style popular in Western cultures, during 1950 BC.'? Is the correct temporal knowledge applied (i.e. 1950.0 BC)? Just reply with 'yes' or 'no'."
11,Ancient Art,-3000,500,-1950.0,Create,"(imperative) a work of art that exemplifies a style popular in Western cultures, during (year)",year,"Create a work of art that exemplifies a style popular in Western cultures, during 1950 BC.",2,"https://www.artic.edu/artworks/64339/coffin-and-mummy-of-pa-ankh-en-amun,https://www.getty.edu/art/collection/object/1097PM,https://www.getty.edu/art/collection/object/103SXY,https://www.getty.edu/art/collection/object/103T1E,https://www.getty.edu/art/collection/object/103WJV,https://www.metmuseum.org/art/collection/search/322609,https://www.getty.edu/art/collection/object/103SQR,https://www.getty.edu/art/collection/object/103QSV,https://www.getty.edu/art/collection/object/103WEB,https://www.metmuseum.org/art/collection/search/252453","symbolic,preserved,symbolism,craftsmanship,ritual,early civilization,religious and methodological themes,symbolic imagery ","goldenRecordImages/artworks/ancientArt/CoffinandMummyofPa-ankh-en-Amun.jpg,goldenRecordImages/artworks/ancientArt/StatueofHercules.jpg,goldenRecordImages/artworks/ancientArt/PortraitofAlexandertheGreat.jpg,goldenRecordImages/artworks/ancientArt/PortraitofJuliusCaesar.jpg,goldenRecordImages/artworks/ancientArt/PortraitofaBeardedMan.jpg,goldenRecordImages/artworks/ancientArt/Human-headedwingedlion.jpeg,goldenRecordImages/artworks/ancientArt/StatuetteofaFemaleFigure.jpg,goldenRecordImages/artworks/ancientArt/AtticPanathenaicAmphora.jpg,goldenRecordImages/artworks/ancientArt/AltarwiththeMythofAdonis.jpg,goldenRecordImages/artworks/ancientArt/MarblecolumnfromtheTempleofArtemisatSardis.jpeg",Is the following subject present in the image: 'Ancient Art'? Just reply with 'yes' or 'no'.,Is the image without any visual generation errors? Just reply with 'yes' or 'no'.,"Is the image correct for the following prompt: 'Create a work of art that exemplifies a style popular in Western cultures, during 1950 BC.'? Is the correct temporal knowledge applied (i.e. 1950.0 BC)? Just reply with 'yes' or 'no'."
12,Ancient Art,-3000,500,-200.0,Create,"(imperative) a work of art that exemplifies a style popular in Western cultures, during (year)",year,"Create a work of art that exemplifies a style popular in Western cultures, during 200 BC.",2,"https://www.artic.edu/artworks/64339/coffin-and-mummy-of-pa-ankh-en-amun,https://www.getty.edu/art/collection/object/1097PM,https://www.getty.edu/art/collection/object/103SXY,https://www.getty.edu/art/collection/object/103T1E,https://www.getty.edu/art/collection/object/103WJV,https://www.metmuseum.org/art/collection/search/322609,https://www.getty.edu/art/collection/object/103SQR,https://www.getty.edu/art/collection/object/103QSV,https://www.getty.edu/art/collection/object/103WEB,https://www.metmuseum.org/art/collection/search/252453","symbolic,preserved,symbolism,craftsmanship,ritual,early civilization,religious and methodological themes,symbolic imagery ","goldenRecordImages/artworks/ancientArt/CoffinandMummyofPa-ankh-en-Amun.jpg,goldenRecordImages/artworks/ancientArt/StatueofHercules.jpg,goldenRecordImages/artworks/ancientArt/PortraitofAlexandertheGreat.jpg,goldenRecordImages/artworks/ancientArt/PortraitofJuliusCaesar.jpg,goldenRecordImages/artworks/ancientArt/PortraitofaBeardedMan.jpg,goldenRecordImages/artworks/ancientArt/Human-headedwingedlion.jpeg,goldenRecordImages/artworks/ancientArt/StatuetteofaFemaleFigure.jpg,goldenRecordImages/artworks/ancientArt/AtticPanathenaicAmphora.jpg,goldenRecordImages/artworks/ancientArt/AltarwiththeMythofAdonis.jpg,goldenRecordImages/artworks/ancientArt/MarblecolumnfromtheTempleofArtemisatSardis.jpeg",Is the following subject present in the image: 'Ancient Art'? Just reply with 'yes' or 'no'.,Is the image without any visual generation errors? Just reply with 'yes' or 'no'.,"Is the image correct for the following prompt: 'Create a work of art that exemplifies a style popular in Western cultures, during 200 BC.'? Is the correct temporal knowledge applied (i.e. 200.0 BC)? Just reply with 'yes' or 'no'."
13,Ancient Art,-3000,500,-200.0,Give me,"(imperative) a work of art that exemplifies a style popular in Western cultures, during (year)",year,"Give me a work of art that exemplifies a style popular in Western cultures, during 200 BC.",2,"https://www.artic.edu/artworks/64339/coffin-and-mummy-of-pa-ankh-en-amun,https://www.getty.edu/art/collection/object/1097PM,https://www.getty.edu/art/collection/object/103SXY,https://www.getty.edu/art/collection/object/103T1E,https://www.getty.edu/art/collection/object/103WJV,https://www.metmuseum.org/art/collection/search/322609,https://www.getty.edu/art/collection/object/103SQR,https://www.getty.edu/art/collection/object/103QSV,https://www.getty.edu/art/collection/object/103WEB,https://www.metmuseum.org/art/collection/search/252453","symbolic,preserved,symbolism,craftsmanship,ritual,early civilization,religious and methodological themes,symbolic imagery ","goldenRecordImages/artworks/ancientArt/CoffinandMummyofPa-ankh-en-Amun.jpg,goldenRecordImages/artworks/ancientArt/StatueofHercules.jpg,goldenRecordImages/artworks/ancientArt/PortraitofAlexandertheGreat.jpg,goldenRecordImages/artworks/ancientArt/PortraitofJuliusCaesar.jpg,goldenRecordImages/artworks/ancientArt/PortraitofaBeardedMan.jpg,goldenRecordImages/artworks/ancientArt/Human-headedwingedlion.jpeg,goldenRecordImages/artworks/ancientArt/StatuetteofaFemaleFigure.jpg,goldenRecordImages/artworks/ancientArt/AtticPanathenaicAmphora.jpg,goldenRecordImages/artworks/ancientArt/AltarwiththeMythofAdonis.jpg,goldenRecordImages/artworks/ancientArt/MarblecolumnfromtheTempleofArtemisatSardis.jpeg",Is the following subject present in the image: 'Ancient Art'? Just reply with 'yes' or 'no'.,Is the image without any visual generation errors? Just reply with 'yes' or 'no'.,"Is the image correct for the following prompt: 'Give me a work of art that exemplifies a style popular in Western cultures, during 200 BC.'? Is the correct temporal knowledge applied (i.e. 200.0 BC)? Just reply with 'yes' or 'no'."
14,Ancient Art,-3000,500,-200.0,Generate,"(imperative) a work of art that exemplifies a style popular in Western cultures, during (year)",year,"Generate a work of art that exemplifies a style popular in Western cultures, during 200 BC.",2,"https://www.artic.edu/artworks/64339/coffin-and-mummy-of-pa-ankh-en-amun,https://www.getty.edu/art/collection/object/1097PM,https://www.getty.edu/art/collection/object/103SXY,https://www.getty.edu/art/collection/object/103T1E,https://www.getty.edu/art/collection/object/103WJV,https://www.metmuseum.org/art/collection/search/322609,https://www.getty.edu/art/collection/object/103SQR,https://www.getty.edu/art/collection/object/103QSV,https://www.getty.edu/art/collection/object/103WEB,https://www.metmuseum.org/art/collection/search/252453","symbolic,preserved,symbolism,craftsmanship,ritual,early civilization,religious and methodological themes,symbolic imagery ","goldenRecordImages/artworks/ancientArt/CoffinandMummyofPa-ankh-en-Amun.jpg,goldenRecordImages/artworks/ancientArt/StatueofHercules.jpg,goldenRecordImages/artworks/ancientArt/PortraitofAlexandertheGreat.jpg,goldenRecordImages/artworks/ancientArt/PortraitofJuliusCaesar.jpg,goldenRecordImages/artworks/ancientArt/PortraitofaBeardedMan.jpg,goldenRecordImages/artworks/ancientArt/Human-headedwingedlion.jpeg,goldenRecordImages/artworks/ancientArt/StatuetteofaFemaleFigure.jpg,goldenRecordImages/artworks/ancientArt/AtticPanathenaicAmphora.jpg,goldenRecordImages/artworks/ancientArt/AltarwiththeMythofAdonis.jpg,goldenRecordImages/artworks/ancientArt/MarblecolumnfromtheTempleofArtemisatSardis.jpeg",Is the following subject present in the image: 'Ancient Art'? Just reply with 'yes' or 'no'.,Is the image without any visual generation errors? Just reply with 'yes' or 'no'.,"Is the image correct for the following prompt: 'Generate a work of art that exemplifies a style popular in Western cultures, during 200 BC.'? Is the correct temporal knowledge applied (i.e. 200.0 BC)? Just reply with 'yes' or 'no'."
15,Ancient Art,-3000,500,-200.0,Produce,"(imperative) a work of art that exemplifies a style popular in Western cultures, during (year)",year,"Produce a work of art that exemplifies a style popular in Western cultures, during 200 BC.",2,"https://www.artic.edu/artworks/64339/coffin-and-mummy-of-pa-ankh-en-amun,https://www.getty.edu/art/collection/object/1097PM,https://www.getty.edu/art/collection/object/103SXY,https://www.getty.edu/art/collection/object/103T1E,https://www.getty.edu/art/collection/object/103WJV,https://www.metmuseum.org/art/collection/search/322609,https://www.getty.edu/art/collection/object/103SQR,https://www.getty.edu/art/collection/object/103QSV,https://www.getty.edu/art/collection/object/103WEB,https://www.metmuseum.org/art/collection/search/252453","symbolic,preserved,symbolism,craftsmanship,ritual,early civilization,religious and methodological themes,symbolic imagery ","goldenRecordImages/artworks/ancientArt/CoffinandMummyofPa-ankh-en-Amun.jpg,goldenRecordImages/artworks/ancientArt/StatueofHercules.jpg,goldenRecordImages/artworks/ancientArt/PortraitofAlexandertheGreat.jpg,goldenRecordImages/artworks/ancientArt/PortraitofJuliusCaesar.jpg,goldenRecordImages/artworks/ancientArt/PortraitofaBeardedMan.jpg,goldenRecordImages/artworks/ancientArt/Human-headedwingedlion.jpeg,goldenRecordImages/artworks/ancientArt/StatuetteofaFemaleFigure.jpg,goldenRecordImages/artworks/ancientArt/AtticPanathenaicAmphora.jpg,goldenRecordImages/artworks/ancientArt/AltarwiththeMythofAdonis.jpg,goldenRecordImages/artworks/ancientArt/MarblecolumnfromtheTempleofArtemisatSardis.jpeg",Is the following subject present in the image: 'Ancient Art'? Just reply with 'yes' or 'no'.,Is the image without any visual generation errors? Just reply with 'yes' or 'no'.,"Is the image correct for the following prompt: 'Produce a work of art that exemplifies a style popular in Western cultures, during 200 BC.'? Is the correct temporal knowledge applied (i.e. 200.0 BC)? Just reply with 'yes' or 'no'."
16,Ancient Art,-3000,500,-2300.0,Produce,"(imperative) a work of art that exemplifies a style popular in Western cultures, during (year)",year,"Produce a work of art that exemplifies a style popular in Western cultures, during 2300 BC.",2,"https://www.artic.edu/artworks/64339/coffin-and-mummy-of-pa-ankh-en-amun,https://www.getty.edu/art/collection/object/1097PM,https://www.getty.edu/art/collection/object/103SXY,https://www.getty.edu/art/collection/object/103T1E,https://www.getty.edu/art/collection/object/103WJV,https://www.metmuseum.org/art/collection/search/322609,https://www.getty.edu/art/collection/object/103SQR,https://www.getty.edu/art/collection/object/103QSV,https://www.getty.edu/art/collection/object/103WEB,https://www.metmuseum.org/art/collection/search/252453","symbolic,preserved,symbolism,craftsmanship,ritual,early civilization,religious and methodological themes,symbolic imagery ","goldenRecordImages/artworks/ancientArt/CoffinandMummyofPa-ankh-en-Amun.jpg,goldenRecordImages/artworks/ancientArt/StatueofHercules.jpg,goldenRecordImages/artworks/ancientArt/PortraitofAlexandertheGreat.jpg,goldenRecordImages/artworks/ancientArt/PortraitofJuliusCaesar.jpg,goldenRecordImages/artworks/ancientArt/PortraitofaBeardedMan.jpg,goldenRecordImages/artworks/ancientArt/Human-headedwingedlion.jpeg,goldenRecordImages/artworks/ancientArt/StatuetteofaFemaleFigure.jpg,goldenRecordImages/artworks/ancientArt/AtticPanathenaicAmphora.jpg,goldenRecordImages/artworks/ancientArt/AltarwiththeMythofAdonis.jpg,goldenRecordImages/artworks/ancientArt/MarblecolumnfromtheTempleofArtemisatSardis.jpeg",Is the following subject present in the image: 'Ancient Art'? Just reply with 'yes' or 'no'.,Is the image without any visual generation errors? Just reply with 'yes' or 'no'.,"Is the image correct for the following prompt: 'Produce a work of art that exemplifies a style popular in Western cultures, during 2300 BC.'? Is the correct temporal knowledge applied (i.e. 2300.0 BC)? Just reply with 'yes' or 'no'."
17,Ancient Art,-3000,500,-2300.0,Generate,"(imperative) a work of art that exemplifies a style popular in Western cultures, during (year)",year,"Generate a work of art that exemplifies a style popular in Western cultures, during 2300 BC.",2,"https://www.artic.edu/artworks/64339/coffin-and-mummy-of-pa-ankh-en-amun,https://www.getty.edu/art/collection/object/1097PM,https://www.getty.edu/art/collection/object/103SXY,https://www.getty.edu/art/collection/object/103T1E,https://www.getty.edu/art/collection/object/103WJV,https://www.metmuseum.org/art/collection/search/322609,https://www.getty.edu/art/collection/object/103SQR,https://www.getty.edu/art/collection/object/103QSV,https://www.getty.edu/art/collection/object/103WEB,https://www.metmuseum.org/art/collection/search/252453","symbolic,preserved,symbolism,craftsmanship,ritual,early civilization,religious and methodological themes,symbolic imagery ","goldenRecordImages/artworks/ancientArt/CoffinandMummyofPa-ankh-en-Amun.jpg,goldenRecordImages/artworks/ancientArt/StatueofHercules.jpg,goldenRecordImages/artworks/ancientArt/PortraitofAlexandertheGreat.jpg,goldenRecordImages/artworks/ancientArt/PortraitofJuliusCaesar.jpg,goldenRecordImages/artworks/ancientArt/PortraitofaBeardedMan.jpg,goldenRecordImages/artworks/ancientArt/Human-headedwingedlion.jpeg,goldenRecordImages/artworks/ancientArt/StatuetteofaFemaleFigure.jpg,goldenRecordImages/artworks/ancientArt/AtticPanathenaicAmphora.jpg,goldenRecordImages/artworks/ancientArt/AltarwiththeMythofAdonis.jpg,goldenRecordImages/artworks/ancientArt/MarblecolumnfromtheTempleofArtemisatSardis.jpeg",Is the following subject present in the image: 'Ancient Art'? Just reply with 'yes' or 'no'.,Is the image without any visual generation errors? Just reply with 'yes' or 'no'.,"Is the image correct for the following prompt: 'Generate a work of art that exemplifies a style popular in Western cultures, during 2300 BC.'? Is the correct temporal knowledge applied (i.e. 2300.0 BC)? Just reply with 'yes' or 'no'."
18,Ancient Art,-3000,500,-2300.0,Give me,"(imperative) a work of art that exemplifies a style popular in Western cultures, during (year)",year,"Give me a work of art that exemplifies a style popular in Western cultures, during 2300 BC.",2,"https://www.artic.edu/artworks/64339/coffin-and-mummy-of-pa-ankh-en-amun,https://www.getty.edu/art/collection/object/1097PM,https://www.getty.edu/art/collection/object/103SXY,https://www.getty.edu/art/collection/object/103T1E,https://www.getty.edu/art/collection/object/103WJV,https://www.metmuseum.org/art/collection/search/322609,https://www.getty.edu/art/collection/object/103SQR,https://www.getty.edu/art/collection/object/103QSV,https://www.getty.edu/art/collection/object/103WEB,https://www.metmuseum.org/art/collection/search/252453","symbolic,preserved,symbolism,craftsmanship,ritual,early civilization,religious and methodological themes,symbolic imagery ","goldenRecordImages/artworks/ancientArt/CoffinandMummyofPa-ankh-en-Amun.jpg,goldenRecordImages/artworks/ancientArt/StatueofHercules.jpg,goldenRecordImages/artworks/ancientArt/PortraitofAlexandertheGreat.jpg,goldenRecordImages/artworks/ancientArt/PortraitofJuliusCaesar.jpg,goldenRecordImages/artworks/ancientArt/PortraitofaBeardedMan.jpg,goldenRecordImages/artworks/ancientArt/Human-headedwingedlion.jpeg,goldenRecordImages/artworks/ancientArt/StatuetteofaFemaleFigure.jpg,goldenRecordImages/artworks/ancientArt/AtticPanathenaicAmphora.jpg,goldenRecordImages/artworks/ancientArt/AltarwiththeMythofAdonis.jpg,goldenRecordImages/artworks/ancientArt/MarblecolumnfromtheTempleofArtemisatSardis.jpeg",Is the following subject present in the image: 'Ancient Art'? Just reply with 'yes' or 'no'.,Is the image without any visual generation errors? Just reply with 'yes' or 'no'.,"Is the image correct for the following prompt: 'Give me a work of art that exemplifies a style popular in Western cultures, during 2300 BC.'? Is the correct temporal knowledge applied (i.e. 2300.0 BC)? Just reply with 'yes' or 'no'."
19,Ancient Art,-3000,500,-2300.0,Create,"(imperative) a work of art that exemplifies a style popular in Western cultures, during (year)",year,"Create a work of art that exemplifies a style popular in Western cultures, during 2300 BC.",2,"https://www.artic.edu/artworks/64339/coffin-and-mummy-of-pa-ankh-en-amun,https://www.getty.edu/art/collection/object/1097PM,https://www.getty.edu/art/collection/object/103SXY,https://www.getty.edu/art/collection/object/103T1E,https://www.getty.edu/art/collection/object/103WJV,https://www.metmuseum.org/art/collection/search/322609,https://www.getty.edu/art/collection/object/103SQR,https://www.getty.edu/art/collection/object/103QSV,https://www.getty.edu/art/collection/object/103WEB,https://www.metmuseum.org/art/collection/search/252453","symbolic,preserved,symbolism,craftsmanship,ritual,early civilization,religious and methodological themes,symbolic imagery ","goldenRecordImages/artworks/ancientArt/CoffinandMummyofPa-ankh-en-Amun.jpg,goldenRecordImages/artworks/ancientArt/StatueofHercules.jpg,goldenRecordImages/artworks/ancientArt/PortraitofAlexandertheGreat.jpg,goldenRecordImages/artworks/ancientArt/PortraitofJuliusCaesar.jpg,goldenRecordImages/artworks/ancientArt/PortraitofaBeardedMan.jpg,goldenRecordImages/artworks/ancientArt/Human-headedwingedlion.jpeg,goldenRecordImages/artworks/ancientArt/StatuetteofaFemaleFigure.jpg,goldenRecordImages/artworks/ancientArt/AtticPanathenaicAmphora.jpg,goldenRecordImages/artworks/ancientArt/AltarwiththeMythofAdonis.jpg,goldenRecordImages/artworks/ancientArt/MarblecolumnfromtheTempleofArtemisatSardis.jpeg",Is the following subject present in the image: 'Ancient Art'? Just reply with 'yes' or 'no'.,Is the image without any visual generation errors? Just reply with 'yes' or 'no'.,"Is the image correct for the following prompt: 'Create a work of art that exemplifies a style popular in Western cultures, during 2300 BC.'? Is the correct temporal knowledge applied (i.e. 2300.0 BC)? Just reply with 'yes' or 'no'."
20,Ancient Art,-3000,500,-2650.0,Produce,"(imperative) a work of art that exemplifies a style popular in Western cultures, during (year)",year,"Produce a work of art that exemplifies a style popular in Western cultures, during 2650 BC.",2,"https://www.artic.edu/artworks/64339/coffin-and-mummy-of-pa-ankh-en-amun,https://www.getty.edu/art/collection/object/1097PM,https://www.getty.edu/art/collection/object/103SXY,https://www.getty.edu/art/collection/object/103T1E,https://www.getty.edu/art/collection/object/103WJV,https://www.metmuseum.org/art/collection/search/322609,https://www.getty.edu/art/collection/object/103SQR,https://www.getty.edu/art/collection/object/103QSV,https://www.getty.edu/art/collection/object/103WEB,https://www.metmuseum.org/art/collection/search/252453","symbolic,preserved,symbolism,craftsmanship,ritual,early civilization,religious and methodological themes,symbolic imagery ","goldenRecordImages/artworks/ancientArt/CoffinandMummyofPa-ankh-en-Amun.jpg,goldenRecordImages/artworks/ancientArt/StatueofHercules.jpg,goldenRecordImages/artworks/ancientArt/PortraitofAlexandertheGreat.jpg,goldenRecordImages/artworks/ancientArt/PortraitofJuliusCaesar.jpg,goldenRecordImages/artworks/ancientArt/PortraitofaBeardedMan.jpg,goldenRecordImages/artworks/ancientArt/Human-headedwingedlion.jpeg,goldenRecordImages/artworks/ancientArt/StatuetteofaFemaleFigure.jpg,goldenRecordImages/artworks/ancientArt/AtticPanathenaicAmphora.jpg,goldenRecordImages/artworks/ancientArt/AltarwiththeMythofAdonis.jpg,goldenRecordImages/artworks/ancientArt/MarblecolumnfromtheTempleofArtemisatSardis.jpeg",Is the following subject present in the image: 'Ancient Art'? Just reply with 'yes' or 'no'.,Is the image without any visual generation errors? Just reply with 'yes' or 'no'.,"Is the image correct for the following prompt: 'Produce a work of art that exemplifies a style popular in Western cultures, during 2650 BC.'? Is the correct temporal knowledge applied (i.e. 2650.0 BC)? Just reply with 'yes' or 'no'."
21,Ancient Art,-3000,500,-2650.0,Generate,"(imperative) a work of art that exemplifies a style popular in Western cultures, during (year)",year,"Generate a work of art that exemplifies a style popular in Western cultures, during 2650 BC.",2,"https://www.artic.edu/artworks/64339/coffin-and-mummy-of-pa-ankh-en-amun,https://www.getty.edu/art/collection/object/1097PM,https://www.getty.edu/art/collection/object/103SXY,https://www.getty.edu/art/collection/object/103T1E,https://www.getty.edu/art/collection/object/103WJV,https://www.metmuseum.org/art/collection/search/322609,https://www.getty.edu/art/collection/object/103SQR,https://www.getty.edu/art/collection/object/103QSV,https://www.getty.edu/art/collection/object/103WEB,https://www.metmuseum.org/art/collection/search/252453","symbolic,preserved,symbolism,craftsmanship,ritual,early civilization,religious and methodological themes,symbolic imagery ","goldenRecordImages/artworks/ancientArt/CoffinandMummyofPa-ankh-en-Amun.jpg,goldenRecordImages/artworks/ancientArt/StatueofHercules.jpg,goldenRecordImages/artworks/ancientArt/PortraitofAlexandertheGreat.jpg,goldenRecordImages/artworks/ancientArt/PortraitofJuliusCaesar.jpg,goldenRecordImages/artworks/ancientArt/PortraitofaBeardedMan.jpg,goldenRecordImages/artworks/ancientArt/Human-headedwingedlion.jpeg,goldenRecordImages/artworks/ancientArt/StatuetteofaFemaleFigure.jpg,goldenRecordImages/artworks/ancientArt/AtticPanathenaicAmphora.jpg,goldenRecordImages/artworks/ancientArt/AltarwiththeMythofAdonis.jpg,goldenRecordImages/artworks/ancientArt/MarblecolumnfromtheTempleofArtemisatSardis.jpeg",Is the following subject present in the image: 'Ancient Art'? Just reply with 'yes' or 'no'.,Is the image without any visual generation errors? Just reply with 'yes' or 'no'.,"Is the image correct for the following prompt: 'Generate a work of art that exemplifies a style popular in Western cultures, during 2650 BC.'? Is the correct temporal knowledge applied (i.e. 2650.0 BC)? Just reply with 'yes' or 'no'."
22,Ancient Art,-3000,500,-2650.0,Give me,"(imperative) a work of art that exemplifies a style popular in Western cultures, during (year)",year,"Give me a work of art that exemplifies a style popular in Western cultures, during 2650 BC.",2,"https://www.artic.edu/artworks/64339/coffin-and-mummy-of-pa-ankh-en-amun,https://www.getty.edu/art/collection/object/1097PM,https://www.getty.edu/art/collection/object/103SXY,https://www.getty.edu/art/collection/object/103T1E,https://www.getty.edu/art/collection/object/103WJV,https://www.metmuseum.org/art/collection/search/322609,https://www.getty.edu/art/collection/object/103SQR,https://www.getty.edu/art/collection/object/103QSV,https://www.getty.edu/art/collection/object/103WEB,https://www.metmuseum.org/art/collection/search/252453","symbolic,preserved,symbolism,craftsmanship,ritual,early civilization,religious and methodological themes,symbolic imagery ","goldenRecordImages/artworks/ancientArt/CoffinandMummyofPa-ankh-en-Amun.jpg,goldenRecordImages/artworks/ancientArt/StatueofHercules.jpg,goldenRecordImages/artworks/ancientArt/PortraitofAlexandertheGreat.jpg,goldenRecordImages/artworks/ancientArt/PortraitofJuliusCaesar.jpg,goldenRecordImages/artworks/ancientArt/PortraitofaBeardedMan.jpg,goldenRecordImages/artworks/ancientArt/Human-headedwingedlion.jpeg,goldenRecordImages/artworks/ancientArt/StatuetteofaFemaleFigure.jpg,goldenRecordImages/artworks/ancientArt/AtticPanathenaicAmphora.jpg,goldenRecordImages/artworks/ancientArt/AltarwiththeMythofAdonis.jpg,goldenRecordImages/artworks/ancientArt/MarblecolumnfromtheTempleofArtemisatSardis.jpeg",Is the following subject present in the image: 'Ancient Art'? Just reply with 'yes' or 'no'.,Is the image without any visual generation errors? Just reply with 'yes' or 'no'.,"Is the image correct for the following prompt: 'Give me a work of art that exemplifies a style popular in Western cultures, during 2650 BC.'? Is the correct temporal knowledge applied (i.e. 2650.0 BC)? Just reply with 'yes' or 'no'."
